date,title,hook,mechanic,evidence,source_urls,source_ids,theme,date_type,date_reason,preparation,editorial_dependency,broad_122,production_ready
12.11,Крестецкая строчка: узор появляется в просветах,Как убрать часть нитей и сохранить ткань?,На условной сетке выделить нити основы и рисунка; сравнить с подписанным образцом строчки.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Текстиль,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
13.11,Елецкое кружево: мелкая сетка держит рисунок,Что соединяет крупные элементы узора?,"Приблизить выбранную работу, найти связки между мотивами и проследить один участок.","Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Кружево,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
14.11,Кузьминки: праздник ремесла и молодёжного общения,Как один день объединяет работу и посиделки?,В музейном описании выделить выбранный русский обычай; собрать его участников и последовательность.,Этнокалендарь РЭМ; локальные варианты обычая требуют отдельного выбора.,https://ethnomuseum.ru/collections/ethnocalendar/november/kuz-minki/,kuz-minki,Народный календарь,К,Ежегодная дата по современному гражданскому календарю.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
15.11,Кружево «Трактор»: техника принимает новый сюжет,Может ли народное кружево рассказывать о машине?,Найти трактор внутри орнамента музейного края; сравнить технический силуэт и кружевное решение.,"Предметная карточка кружевного края «Трактор»; хлопчатобумажная нить, сцепная техника. Автора и дату уточнить по полной карточке.",https://ar.culture.ru/ru/subject/kray-kruzhevnoy-traktor,lace-tractor,Традиция XX века,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Есть адрес предметной карточки; сверить содержание и медиа,False,False
16.11,Павловопосадский платок: букет виден даже в складках,Как рисунок рассчитан на ношение?,"Сложить условный квадрат тремя способами; увидеть, какие части композиции остаются на виду.","Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Текстиль,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
17.11,Оренбургский пуховый платок: тепло в тонкой нити,Как материал соединяет лёгкость и укрытие?,Под лупой сравнить пряжу и рисунок выбранного платка; документированные испытания показывать отдельно от легенд.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Текстиль,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
18.11,Каслинское литьё: металл передаёт мелкую форму,Как тяжёлый материал сохраняет тонкие детали?,Повернуть выбранную бытовую отливку; найти тонкие элементы и открыть этапы формы и литья по источнику.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Металл,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
19.11,Тагильский поднос: металл становится цветочным полем,"Что меняется, когда рисунок попадает на тёмную основу?",Наложить условную композицию на разные фоны; сравнить с атрибутированным подносом.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Роспись,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
20.11,Шемогодская береста: узор прорезан насквозь,Как сохранить прочность вокруг тонких отверстий?,На условном фрагменте выделить перемычки; сопоставить их с выбранным резным изделием.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Береста,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
21.11,Вятский кап: дерево уже принесло свой рисунок,"Что здесь сделал мастер, а что выросло само?",Сопоставить заготовку и вещь; выделить природный рисунок и обработанную форму.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Дерево,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
22.11,Холмогорская резьба по кости: маленькие просветы,Как ажурная деталь складывается в цельную вещь?,Увеличить выбранный образец; проследить границы вставки и способ её соединения с основой.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Косторезное ремесло,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
23.11,Тобольская костяная миниатюра: жест в малом масштабе,Можно ли узнать занятие человека по маленькой фигуре?,"Рассмотреть подписанную бытовую сцену с разных сторон; найти предмет, объясняющий действие.","Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Мастерство,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
24.11,Абрамцево-кудринская резьба: листья выходят из поверхности,Как округлый рельеф создаёт игру света?,Передвинуть условный источник света над цифровым образцом; сравнить рельеф и плоский контур.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Дерево,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
25.11,Дулёвская чашка: повседневная вещь несёт роспись,Почему рисунок должен учитывать ручку и край?,Разместить условный цветок на форме чашки; сопоставить с выбранным подписанным изделием.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Фарфор,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
26.11,Скопинский сосуд: гончарная форма становится затейливой,Где заканчивается ёмкость и начинается фигурный декор?,"Повернуть музейный образец; найти горло, ручку и декоративные части, прочитать их описание.","Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Керамика,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
27.11,Судогодская игрушка: местный почерк в маленькой вещи,"Чем интересен промысел, о котором редко слышат?",Сравнить подписанные местные образцы с другим центром; выделить только наблюдаемые отличия.,"Репортаж о выставке, 2024: судогодская игрушка из современных материалов в русском народном костюме. Это современная работа; автор и конкретный экземпляр ещё выбираются.",https://vladtv.ru/culture/152372/,sudogda,Региональное ремесло,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
28.11,Подпись мастера: увидеть человека за узором,Как перестать воспринимать промысел как безымянное производство?,Найти подпись или документированное имя у выбранной вещи; собрать короткую карточку автора.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Люди традиции,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
29.11,Ученическая работа: ошибка показывает путь к умению,Что начинающий ещё не умеет делать автоматически?,С разрешения мастера сопоставить учебный и зрелый образцы; открыть конкретный освоенный приём.,"Кандидат по названному промыслу. Обзор Культура.РФ — исходный ориентир; конкретная вещь, автор, дата и частные технологические сведения требуют предметной проверки.",https://www.culture.ru/s/narodnye-promysly-rossii/,craft,Передача навыка,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
30.11,Посиделки: совместная работа и разговор,Почему вечерний труд легче представить с другими людьми?,По локальному свидетельству разместить участников и занятия; открыть записанную песню или рассказ той же традиции.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Общение,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
01.12,Полушубок: тепло при свободных руках,Почему длинная шуба подходит не для всякого дела?,Сравнить два документированных силуэта верхней одежды; сопоставить длину с выбранным занятием.,Музейный альбом русских локальных костюмных комплексов; конкретный комплект уточняется перед страницей.,https://collection.ethnomuseum.ru/entity/ARTICLE/2311,costume,Зимняя одежда,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
02.12,Рукавицы: пальцы сохраняют тепло вместе,Как форма связана с работой на морозе?,"Рассмотреть выбранные рукавицы, найти следы износа и сопоставить материал с местным описанием.",Музейный альбом русских локальных костюмных комплексов; конкретный комплект уточняется перед страницей.,https://collection.ethnomuseum.ru/entity/ARTICLE/2311,costume,Одежда,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
03.12,Онучи: обувь начинается до лаптя,Что наматывали на ногу перед выходом?,По атрибутированной схеме собрать слои обувного комплекта; показать местный вариант без универсального рецепта.,Музейный альбом русских локальных костюмных комплексов; конкретный комплект уточняется перед страницей.,https://collection.ethnomuseum.ru/entity/ARTICLE/2311,costume,Одежда,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
04.12,Введение: зимняя дорога входит в праздник,Почему в народном описании появляются сани?,Сопоставить календарное название с музейным рассказом о зимнем выезде; открыть подтверждённые детали.,Этнокалендарь РЭМ; локальные варианты обычая требуют отдельного выбора.,https://ethnomuseum.ru/collections/ethnocalendar/november/vvedenie/,vvedenie,Народный календарь,К,Ежегодная дата по современному гражданскому календарю.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
05.12,Сани-розвальни: ширина ради груза,"Почему рабочие сани выглядят иначе, чем прогулочные?",Расположить условный хозяйственный груз на схеме; сравнить опоры с выбранным музейным образцом.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Зимняя дорога,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
06.12,Дровни: запас тепла везут по снегу,Как уложить длинные поленья на короткую основу?,По документированной конструкции собрать условную укладку; увидеть связь груза и устройства саней.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Хозяйство,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
07.12,Дровяная поленница: порядок помогает запасу,Почему поленья не просто сваливают у стены?,Сравнить два способа условной укладки с музейной фотографией; раскрыть выбранный хозяйственный приём.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Зимние запасы,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
08.12,Печной заслон: небольшая деталь большого очага,"Что меняется, когда устье печи закрывают?",На музейной схеме найти заслон и его место; показать назначение без инструкции по эксплуатации печи.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Дом,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
09.12,Егорий зимний: имя дня хранит историческую память,Почему Юрьев день стал поговоркой?,Сопоставить музейное объяснение имени и поговорку; датировки и правовую историю раскрывать по отдельной проверенной справке.,Этнокалендарь РЭМ; локальные варианты обычая требуют отдельного выбора.,https://ethnomuseum.ru/collections/ethnocalendar/december/egorij-zimnij/,egorij-zimnij,Календарь и речь,К,Ежегодная дата по современному гражданскому календарю.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
10.12,Печурка: у печи есть маленькие ниши,Что можно узнать о быте по углублению в стенке?,На выбранном разрезе найти печурки; раскрыть документированное использование каждой.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Домашнее пространство,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
11.12,Полати: место над повседневной суетой,Как получить ещё одно место в небольшой избе?,На схеме выбранного дома выделить верхний ярус; сопоставить его с расположением печи и лавок.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Дом,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
12.12,Бабий кут: работа организует часть комнаты,Почему кухонные вещи собраны в одном месте?,Разместить предметы по документированному интерьеру; показать связь рабочего пространства и последовательности дел.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Домашний труд,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
13.12,Шуба на семейном снимке: одежда и достаток,Можно ли судить о человеке по одной дорогой вещи?,"Рассмотреть материал и покрой, затем открыть документальные сведения; показать границы вывода по фотографии.",Музейный альбом русских локальных костюмных комплексов; конкретный комплект уточняется перед страницей.,https://collection.ethnomuseum.ru/entity/ARTICLE/2311,costume,Одежда и общество,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
14.12,Деревянная шкатулка с секретом: сохранить личное,Какие вещи хозяин держал отдельно от повседневных?,По описи выбранного предмета связать отделения с содержимым; реконструкцию наполнения явно подписать.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Личное пространство,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
15.12,Лубочная картинка: рассказ читают глазами,Как изображение и подпись работают вместе?,Разобрать один выбранный бытовой лубок на эпизоды; соединить каждый с соответствующей строкой.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Народное чтение,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
16.12,Домашнее чтение вслух: одна книга для нескольких слушателей,"Что меняется, когда текст звучит для всей комнаты?",На документированном воспоминании восстановить круг слушателей; прослушать короткий разрешённый фрагмент.,Этнокалендарь РЭМ; локальные варианты обычая требуют отдельного выбора.,https://ethnomuseum.ru/collections/ethnocalendar/october/vserossijskij-den-chteniya/,vserossijskij-den-chteniya,Семейное общение,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Запись/альбом/описание; проверить локальность и пригодность,False,False
17.12,Сказка в двух записях: один сюжет живёт по-разному,Почему рассказчики не повторяют текст слово в слово?,Сопоставить два подписанных русских варианта выбранной сказки; отметить общие события и различия.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Устная традиция,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
18.12,Загадка о вещи: узнать знакомое по непрямому описанию,"Можно ли назвать предмет, если о нём говорят обходно?",Сопоставить записанную русскую загадку с музейными вещами; после выбора открыть образное сравнение.,"Тема-кандидат в рамках экспозиции РЭМ о русских. Конкретный предмет, местность, дата и подтверждение частного сюжета ещё подбираются; обзор не заменяет предметную атрибуцию.",https://ethnomuseum.ru/exposition/permanent/russians/,R,Речь,У,Редакционное размещение; не историческая дата возникновения.,"Подобрать указанные в механике предметы или записи, проверить локальную атрибуцию и права, подготовить подписанные иллюстрации. Механика — авторский замысел, ещё не реализована.",Общий обзор; нужен предмет,True,False
